tokenId;minRarity;averageRarity;sumRarity;countsBelow10;countsBelow20;countsBelow50;spots;countsOld;countsMystic;countsNew;ranking
7819;16;67;469;0;2;3;7;1;0;2;5471
8785;16;67;469;0;1;3;7;1;0;2;5472
2120;16;67,125;537;0;3;3;8;0;0;3;5473
1436;16;67,2;336;0;1;2;5;1;0;1;5474
6155;16;67,2;336;0;1;2;5;1;0;1;5475
6258;16;67,2;672;0;2;4;10;2;0;2;5476
1525;16;67,25;538;0;2;3;8;1;0;2;5477
7066;16;67,25;538;0;2;3;8;2;0;1;5478
1977;16;67,45454545;742;0;3;4;11;1;0;3;5479
340;16;67,5;540;0;2;3;8;1;0;2;5480
3201;16;67,5;405;0;2;2;6;0;0;2;5481
4554;16;67,5;675;0;2;4;10;0;0;4;5482
7161;16;67,8;339;0;1;2;5;0;0;2;5483
6540;16;67,9;679;0;2;3;10;1;0;2;5484
7649;16;67,9;679;0;2;4;10;1;0;3;5485
4986;16;68;476;0;1;3;7;0;0;3;5486
6354;16;68;340;0;1;2;5;0;0;2;5487
7822;16;68;340;0;1;2;5;1;0;1;5488
148;16;68,09090909;749;0;2;4;11;0;0;4;5489
1604;16;68,2;341;0;2;2;5;1;0;1;5490
4957;16;68,2;682;0;3;3;10;1;0;2;5491
2677;16;68,27272727;751;0;1;3;11;1;0;2;5492
746;16;68,5;274;0;1;1;4;0;0;1;5493
1326;16;68,55555556;617;0;2;3;9;2;0;1;5494
614;16;68,8;344;0;1;2;5;1;0;1;5495
6842;16;68,88888889;620;0;2;3;9;0;0;3;5496
9009;16;69,125;553;0;2;3;8;2;0;1;5497
333;16;69,14285714;484;0;1;3;7;1;0;2;5498
2524;16;69,27272727;762;0;3;4;11;1;0;3;5499
4562;16;69,375;555;0;1;3;8;0;0;3;5500
8808;16;69,4;694;0;1;4;10;1;0;3;5501
2132;16;69,42857143;486;0;1;3;7;1;0;2;5502
1112;16;69,63636364;766;0;3;4;11;0;0;4;5503
1192;16;69,8;698;0;2;4;10;1;0;3;5504
3304;16;69,83333333;419;0;2;2;6;1;0;1;5505
7518;16;69,875;559;0;1;2;8;1;0;1;5506
886;16;69,9;699;0;2;3;10;1;0;2;5507
2123;16;70;350;0;2;2;5;2;0;0;5508
4436;16;70;420;0;1;2;6;0;0;2;5509
3816;16;70,125;561;0;2;3;8;1;0;2;5510
8253;16;70,22222222;632;0;1;3;9;1;0;2;5511
1483;16;70,4;352;0;1;2;5;1;0;1;5512
5531;16;70,6;353;0;1;2;5;1;0;1;5513
9263;16;70,66666667;424;0;2;2;6;0;0;2;5514
4016;16;70,71428571;495;0;1;2;7;2;0;0;5515
7933;16;70,8;354;0;2;2;5;1;0;1;5516
596;16;70,88888889;638;0;1;3;9;1;0;2;5517
4027;16;71,14285714;498;0;2;2;7;1;0;1;5518
8360;16;71,16666667;427;0;2;2;6;0;0;2;5519
4527;16;71,45454545;786;0;2;4;11;3;0;1;5520
7934;16;71,45454545;786;0;2;4;11;1;0;3;5521
1342;16;71,63636364;788;0;1;3;11;1;0;2;5522
2527;16;71,71428571;502;0;1;3;7;1;0;2;5523
6132;16;71,71428571;502;0;2;2;7;1;0;1;5524
3624;16;71,72727273;789;0;2;4;11;1;0;3;5525
6866;16;71,8;359;0;1;1;5;0;0;1;5526
4572;16;71,83333333;431;0;2;2;6;1;0;1;5527
8114;16;71,875;575;0;3;3;8;0;0;3;5528
2847;16;72;360;0;1;1;5;0;0;1;5529
6760;16;72,09090909;793;0;2;4;11;1;0;3;5530
4577;16;72,25;289;0;1;1;4;0;0;1;5531
2651;16;72,33333333;434;0;1;2;6;0;0;2;5532
429;16;72,36363636;796;0;3;3;11;3;0;0;5533
4994;16;72,375;579;0;1;3;8;1;0;2;5534
6601;16;72,45454545;797;0;2;4;11;2;0;2;5535
7401;16;72,5;725;0;1;3;10;0;0;3;5536
899;16;72,55555556;653;0;1;3;9;0;0;3;5537
6171;16;72,6;726;0;1;3;10;0;0;3;5538
7987;16;72,6;363;0;2;2;5;2;0;0;5539
8322;16;72,66666667;436;0;2;2;6;0;0;2;5540
145;16;73;438;0;2;2;6;1;0;1;5541
5655;16;73;365;0;1;2;5;0;0;2;5542
6272;16;73;292;0;1;1;4;0;0;1;5543
1287;16;73,16666667;439;0;1;2;6;0;0;2;5544
2844;16;73,16666667;439;0;1;2;6;1;0;1;5545
3531;16;73,16666667;439;0;1;2;6;1;0;1;5546
2914;16;73,33333333;440;0;1;2;6;0;0;2;5547
4964;16;73,33333333;440;0;2;2;6;0;0;2;5548
3224;16;73,375;587;0;1;2;8;1;0;1;5549
8088;16;73,42857143;514;0;1;2;7;0;0;2;5550
4625;16;73,57142857;515;0;1;2;7;1;0;1;5551
2744;16;73,625;589;0;2;3;8;1;0;2;5552
2816;16;73,81818182;812;0;2;4;11;2;0;2;5553
5247;16;74;296;0;1;1;4;1;0;0;5554
9390;16;74;296;0;1;1;4;1;0;0;5555
7293;16;74,11111111;667;0;2;2;9;2;0;0;5556
6914;16;74,18181818;816;0;3;4;11;2;0;2;5557
2703;16;74,25;594;0;1;2;8;1;0;1;5558
1056;16;74,57142857;522;0;1;2;7;0;0;2;5559
182;16;74,6;746;0;2;3;10;2;0;1;5560
1269;16;74,6;373;0;1;1;5;1;0;0;5561
6499;16;74,6;746;0;2;3;10;2;0;1;5562
317;16;74,75;598;0;1;2;8;1;0;1;5563
1203;16;74,75;299;0;1;1;4;1;0;0;5564
1935;16;74,81818182;823;0;1;4;11;1;0;3;5565
506;16;74,85714286;524;0;2;2;7;2;0;0;5566
7707;16;74,85714286;524;0;1;2;7;0;0;2;5567
5724;16;74,875;599;0;1;2;8;1;0;1;5568
1674;16;74,9;749;0;2;3;10;1;0;2;5569
7478;16;74,90909091;824;0;2;4;11;1;0;3;5570
4084;16;75;525;0;1;2;7;1;0;1;5571
1147;16;75,11111111;676;0;1;2;9;0;0;2;5572
1064;16;75,125;601;0;1;2;8;1;0;1;5573
3828;16;75,25;301;0;1;1;4;0;0;1;5574
4494;16;75,28571429;527;0;1;2;7;1;0;1;5575
7902;16;75,3;753;0;1;3;10;1;0;2;5576
6599;16;75,42857143;528;0;1;2;7;0;0;2;5577
3468;16;75,45454545;830;0;2;4;11;1;0;3;5578
2322;16;75,5;604;0;1;2;8;1;0;1;5579
5325;16;75,5;453;0;1;2;6;1;0;1;5580
8543;16;75,5;302;0;1;1;4;1;0;0;5581
2228;16;75,54545455;831;0;2;4;11;2;0;2;5582
5557;16;75,6;378;0;1;1;5;0;0;1;5583
3265;16;75,72727273;833;0;1;3;11;1;0;2;5584
2708;16;76;532;0;1;2;7;1;0;1;5585
3222;16;76,2;381;0;1;1;5;1;0;0;5586
1866;16;76,25;305;0;1;1;4;0;0;1;5587
1606;16;76,44444444;688;0;1;2;9;1;0;1;5588
2178;16;76,5;306;0;1;1;4;0;0;1;5589
4850;16;76,5;765;0;1;3;10;0;0;3;5590
5090;16;76,5;459;0;2;2;6;1;0;1;5591
7821;16;76,5;306;0;1;1;4;1;0;0;5592
9198;16;76,54545455;842;0;2;3;11;2;0;1;5593
1123;16;76,66666667;690;0;2;2;9;1;0;1;5594
2960;16;76,71428571;537;0;2;2;7;0;0;2;5595
2631;16;76,75;307;0;1;1;4;1;0;0;5596
5716;16;76,88888889;692;0;1;2;9;1;0;1;5597
3040;16;77;308;0;1;1;4;0;0;1;5598
3559;16;77,14285714;540;0;1;2;7;1;0;1;5599
2502;16;77,3;773;0;1;3;10;0;0;3;5600
7539;16;77,42857143;542;0;1;2;7;0;0;2;5601
9105;16;77,57142857;543;0;1;2;7;0;0;2;5602
2476;16;77,75;311;0;1;1;4;1;0;0;5603
1547;16;77,9;779;0;2;2;10;1;0;1;5604
7370;16;77,9;779;0;1;2;10;1;0;1;5605
6561;16;78;312;0;1;1;4;1;0;0;5606
4999;16;78,1;781;0;1;3;10;1;0;2;5607
5533;16;78,18181818;860;0;2;3;11;1;0;2;5608
5258;16;78,2;391;0;1;1;5;1;0;0;5609
5938;16;78,22222222;704;0;1;2;9;1;0;1;5610
9668;16;78,25;626;0;1;2;8;1;0;1;5611
7157;16;78,28571429;548;0;1;2;7;1;0;1;5612
8744;16;78,28571429;548;0;2;2;7;1;0;1;5613
4998;16;78,375;627;0;1;2;8;0;0;2;5614
5880;16;78,375;627;0;1;2;8;2;0;0;5615
736;16;78,4;784;0;2;2;10;2;0;0;5616
2614;16;78,44444444;706;0;2;2;9;2;0;0;5617
8252;16;78,625;629;0;1;2;8;0;0;2;5618
2711;16;78,71428571;551;0;1;2;7;0;0;2;5619
698;16;78,85714286;552;0;1;1;7;0;0;1;5620
7051;16;78,875;631;0;1;2;8;1;0;1;5621
1352;16;78,9;789;0;1;2;10;2;0;0;5622
8306;16;78,9;789;0;1;2;10;2;0;0;5623
5738;16;78,90909091;868;0;1;3;11;2;0;1;5624
435;16;79;395;0;1;1;5;0;0;1;5625
1336;16;79;869;0;1;3;11;0;0;3;5626
2185;16;79;632;0;1;2;8;0;0;2;5627
6017;16;79;395;0;1;1;5;0;0;1;5628
8097;16;79;553;0;1;2;7;1;0;1;5629
9016;16;79;790;0;2;2;10;1;0;1;5630
7264;16;79,125;633;0;1;2;8;1;0;1;5631
549;16;79,16666667;475;0;1;1;6;1;0;0;5632
369;16;79,25;634;0;2;2;8;0;0;2;5633
3516;16;79,25;317;0;1;1;4;0;0;1;5634
5412;16;79,3;793;0;1;2;10;1;0;1;5635
6648;16;79,33333333;714;0;2;2;9;0;0;2;5636
7869;16;79,33333333;476;0;1;1;6;1;0;0;5637
6003;16;79,375;635;0;1;2;8;2;0;0;5638
4188;16;79,4;794;0;1;2;10;0;0;2;5639
4037;16;79,5;318;0;1;1;4;1;0;0;5640
4627;16;79,5;477;0;1;1;6;0;0;1;5641
1302;16;79,72727273;877;0;1;3;11;0;0;3;5642
5040;16;79,72727273;877;0;2;3;11;0;0;3;5643
3720;16;80;720;0;1;2;9;0;0;2;5644
3398;16;80,1;801;0;2;2;10;1;0;1;5645
8377;16;80,16666667;481;0;1;1;6;1;0;0;5646
4597;16;80,2;401;0;1;1;5;0;0;1;5647
4404;16;80,22222222;722;0;1;3;9;1;0;2;5648
5189;16;80,25;642;0;1;1;8;0;0;1;5649
7127;16;80,28571429;562;0;1;2;7;1;0;1;5650
7593;16;80,33333333;723;0;1;2;9;1;0;1;5651
8193;16;80,375;643;0;1;2;8;1;0;1;5652
3475;16;80,4;402;0;1;1;5;1;0;0;5653
5088;16;80,45454545;885;0;1;2;11;1;0;1;5654
1464;16;80,5;322;0;1;1;4;0;0;1;5655
5205;16;80,5;805;0;1;3;10;1;0;2;5656
9643;16;80,6;806;0;2;2;10;2;0;0;5657
457;16;80,8;808;0;1;2;10;1;0;1;5658
9728;16;80,8;808;0;1;2;10;0;0;2;5659
1369;16;80,88888889;728;0;1;2;9;0;0;2;5660
1539;16;80,88888889;728;0;1;2;9;0;0;2;5661
8701;16;80,88888889;728;0;1;2;9;0;0;2;5662
9157;16;80,9;809;0;2;2;10;1;0;1;5663
3483;16;81;729;0;1;2;9;0;0;2;5664
6327;16;81;891;0;2;2;11;0;0;2;5665
8109;16;81;324;0;1;1;4;0;0;1;5666
5727;16;81,2;812;0;1;2;10;1;0;1;5667
5223;16;81,22222222;731;0;1;2;9;2;0;0;5668
1063;16;81,375;651;0;2;2;8;1;0;1;5669
8962;16;81,66666667;735;0;1;2;9;1;0;1;5670
6143;16;81,75;327;0;1;1;4;1;0;0;5671
4119;16;81,81818182;900;0;2;2;11;2;0;0;5672
7340;16;81,9;819;0;1;2;10;1;0;1;5673
6331;16;81,90909091;901;0;2;3;11;2;0;1;5674
6342;16;82;820;0;1;2;10;1;0;1;5675
7835;16;82,2;411;0;1;1;5;0;0;1;5676
450;16;82,66666667;744;0;2;2;9;1;0;1;5677
5594;16;82,66666667;496;0;1;1;6;1;0;0;5678
9750;16;82,66666667;744;0;1;2;9;0;0;2;5679
357;16;82,8;828;0;2;2;10;2;0;0;5680
4068;16;82,85714286;580;0;1;1;7;1;0;0;5681
5019;16;83;415;0;1;1;5;0;0;1;5682
8643;16;83;498;0;1;1;6;1;0;0;5683
5337;16;83,11111111;748;0;1;2;9;1;0;1;5684
4961;16;83,125;665;0;1;2;8;1;0;1;5685
6979;16;83,125;665;0;1;1;8;1;0;0;5686
7723;16;83,14285714;582;0;1;2;7;1;0;1;5687
6180;16;83,18181818;915;0;2;2;11;1;0;1;5688
1054;16;83,44444444;751;0;1;1;9;1;0;0;5689
395;16;83,5;835;0;2;2;10;1;0;1;5690
8866;16;83,54545455;919;0;1;2;11;1;0;1;5691
6413;16;83,63636364;920;0;2;2;11;0;0;2;5692
380;16;83,71428571;586;0;1;1;7;0;0;1;5693
4600;16;83,72727273;921;0;1;2;11;1;0;1;5694
2122;16;83,75;670;0;1;2;8;1;0;1;5695
5722;16;83,8;838;0;1;2;10;1;0;1;5696
5350;16;83,9;839;0;1;2;10;0;0;2;5697
531;16;84,6;423;0;1;1;5;0;0;1;5698
7537;16;84,66666667;762;0;1;2;9;1;0;1;5699
6595;16;84,71428571;593;0;1;1;7;1;0;0;5700
1699;16;84,75;678;0;1;1;8;0;0;1;5701
4332;16;84,85714286;594;0;1;1;7;0;0;1;5702
8702;16;85;765;0;1;1;9;1;0;0;5703
8985;16;85;425;0;1;1;5;1;0;0;5704
9238;16;85,11111111;766;0;1;1;9;1;0;0;5705
2754;16;85,16666667;511;0;1;1;6;1;0;0;5706
2376;16;85,18181818;937;0;1;2;11;0;0;2;5707
1532;16;85,22222222;767;0;1;1;9;0;0;1;5708
4256;16;85,36363636;939;0;2;2;11;1;0;1;5709
3098;16;85,5;513;0;1;1;6;1;0;0;5710
1938;16;85,6;856;0;1;1;10;0;0;1;5711
3661;16;85,66666667;771;0;1;1;9;0;0;1;5712
4235;16;85,66666667;514;0;1;1;6;1;0;0;5713
249;16;85,75;686;0;1;1;8;1;0;0;5714
2226;16;86;602;0;1;1;7;0;0;1;5715
3266;16;86;946;0;1;2;11;1;0;1;5716
8671;16;86,11111111;775;0;1;1;9;1;0;0;5717
2965;16;86,125;689;0;1;1;8;0;0;1;5718
1437;16;86,16666667;517;0;1;1;6;0;0;1;5719
2273;16;86,16666667;517;0;1;1;6;1;0;0;5720
5381;16;86,28571429;604;0;1;1;7;1;0;0;5721
7706;16;86,42857143;605;0;1;1;7;1;0;0;5722
3128;16;86,63636364;953;0;1;1;11;1;0;0;5723
9078;16;86,77777778;781;0;1;1;9;0;0;1;5724
3732;16;86,88888889;782;0;1;1;9;1;0;0;5725
2148;16;87;957;0;1;1;11;1;0;0;5726
2980;16;87,28571429;611;0;1;1;7;0;0;1;5727
6709;16;87,28571429;611;0;1;1;7;1;0;0;5728
7187;16;87,28571429;611;0;1;1;7;1;0;0;5729
1148;16;87,42857143;612;0;1;1;7;1;0;0;5730
3020;16;87,42857143;612;0;1;1;7;0;0;1;5731
4265;16;87,6;438;0;1;1;5;1;0;0;5732
7865;16;87,6;438;0;1;1;5;0;0;1;5733
101;16;87,88888889;791;0;1;1;9;1;0;0;5734
1651;16;88;792;0;1;1;9;0;0;1;5735
1990;16;88;616;0;1;1;7;0;0;1;5736
4143;16;88;968;0;2;2;11;2;0;0;5737
7248;16;88;880;0;1;1;10;0;0;1;5738
6434;16;88,11111111;793;0;1;1;9;1;0;0;5739
6176;16;88,125;705;0;1;1;8;0;0;1;5740
7342;16;88,36363636;972;0;1;1;11;1;0;0;5741
5581;16;88,5;708;0;1;1;8;1;0;0;5742
799;16;88,66666667;798;0;1;1;9;0;0;1;5743
2204;16;88,66666667;532;0;1;1;6;1;0;0;5744
2472;16;88,66666667;798;0;1;1;9;1;0;0;5745
51;16;88,75;355;0;1;1;4;1;0;0;5746
8036;16;88,9;889;0;1;1;10;1;0;0;5747
1299;16;89,125;713;0;1;1;8;0;0;1;5748
9184;16;89,28571429;625;0;1;1;7;1;0;0;5749
4817;16;89,55555556;806;0;1;1;9;0;0;1;5750
6213;16;89,875;719;0;1;1;8;1;0;0;5751
3677;16;90;990;0;1;1;11;0;0;1;5752
7961;16;90;540;0;1;1;6;0;0;1;5753
1416;16;90,5;724;0;1;1;8;1;0;0;5754
7406;16;90,7;907;0;1;1;10;1;0;0;5755
6623;16;91;637;0;1;1;7;0;0;1;5756
3833;16;91,1;911;0;1;1;10;0;0;1;5757
2328;16;91,375;731;0;1;1;8;0;0;1;5758
2286;16;91,5;732;0;1;1;8;1;0;0;5759
6066;16;92,45454545;1017;0;1;1;11;1;0;0;5760
1292;16;92,88888889;836;0;1;1;9;1;0;0;5761
7671;16;93,45454545;1028;0;1;1;11;0;0;1;5762
2443;16;93,88888889;845;0;1;1;9;0;0;1;5763
3439;16;95,55555556;860;0;1;1;9;1;0;0;5764
5813;17;21,5;86;0;2;4;4;1;0;3;5765
4674;17;35,4;177;0;2;4;5;2;0;2;5766
796;17;35,5;142;0;3;3;4;1;0;2;5767
1404;17;39,5;158;0;2;3;4;1;0;2;5768
2690;17;43,2;216;0;1;4;5;0;0;4;5769
737;17;49;245;0;2;3;5;2;0;1;5770
1523;17;51;255;0;1;3;5;1;0;2;5771
613;17;52,2;261;0;2;3;5;1;0;2;5772
2352;17;52,4;262;0;1;3;5;0;0;3;5773
4448;17;52,42857143;367;0;3;4;7;2;0;2;5774
6647;17;53;371;0;2;4;7;2;0;2;5775
8541;17;53;212;0;1;2;4;0;0;2;5776
2165;17;53,14285714;372;0;1;4;7;3;0;1;5777
8781;17;53,33333333;320;0;2;4;6;2;0;2;5778
7173;17;53,4;267;0;1;3;5;0;0;3;5779
4831;17;53,5;214;0;2;2;4;2;0;0;5780
8180;17;53,66666667;322;0;3;3;6;2;0;1;5781
9276;17;54,75;219;0;2;2;4;0;0;2;5782
7344;17;55,25;221;0;2;2;4;0;0;2;5783
2379;17;55,5;222;0;1;2;4;0;0;2;5784
2583;17;55,6;278;0;1;3;5;1;0;2;5785
2447;17;55,72727273;613;0;3;6;11;2;0;4;5786
6693;17;55,75;223;0;1;2;4;0;0;2;5787
7715;17;55,85714286;391;0;1;4;7;2;0;2;5788
9272;17;56,75;227;0;1;2;4;1;0;1;5789
6506;17;57,25;229;0;1;2;4;0;0;2;5790
8397;17;57,25;229;0;2;2;4;1;0;1;5791
8260;17;57,75;462;0;2;5;8;2;0;3;5792
9088;17;58,42857143;409;0;1;3;7;0;0;3;5793
951;17;58,66666667;352;0;1;3;6;1;0;2;5794
2859;17;58,75;470;0;2;4;8;2;0;2;5795
4586;17;58,75;470;0;2;4;8;3;0;1;5796
5208;17;59,25;474;0;2;4;8;0;0;4;5797
210;17;59,57142857;417;0;1;3;7;0;0;3;5798
5029;17;59,75;239;0;1;2;4;1;0;1;5799
8280;17;60;240;0;1;2;4;1;0;1;5800
7974;17;60,625;485;0;2;4;8;2;0;2;5801
3839;17;61;244;0;1;2;4;1;0;1;5802
6899;17;61;305;0;1;2;5;1;0;1;5803
7619;17;61,71428571;432;0;2;3;7;2;0;1;5804
2451;17;62;372;0;1;3;6;0;0;3;5805
330;17;62,14285714;435;0;1;3;7;1;0;2;5806
6015;17;62,16666667;373;0;2;3;6;0;0;3;5807
8615;17;62,5;625;0;1;5;10;0;0;5;5808
1947;17;62,71428571;439;0;1;3;7;0;0;3;5809
2458;17;62,75;251;0;1;2;4;0;0;2;5810
3633;17;62,8;314;0;1;2;5;1;0;1;5811
5507;17;63;441;0;1;3;7;0;0;3;5812
4411;17;63,125;505;0;3;4;8;0;0;4;5813
3091;17;63,33333333;380;0;1;2;6;0;0;2;5814
8613;17;63,55555556;572;0;2;4;9;0;0;4;5815
7070;17;64,42857143;451;0;2;3;7;0;0;3;5816
7181;17;64,75;259;0;1;2;4;0;0;2;5817
9407;17;65,2;326;0;2;2;5;1;0;1;5818
5893;17;65,28571429;457;0;1;3;7;0;0;3;5819
7237;17;65,375;523;0;1;4;8;1;0;3;5820
947;17;65,5;655;0;3;4;10;2;0;2;5821
7163;17;65,6;656;0;2;4;10;2;0;2;5822
5451;17;66;396;0;1;2;6;1;0;1;5823
7017;17;66;330;0;1;2;5;0;0;2;5824
1426;17;66,09090909;727;0;3;4;11;1;0;3;5825
1635;17;66,14285714;463;0;1;3;7;1;0;2;5826
2689;17;66,25;530;0;2;3;8;2;0;1;5827
2186;17;66,28571429;464;0;1;3;7;1;0;2;5828
7691;17;66,3;663;0;1;5;10;1;0;4;5829
3693;17;66,8;334;0;1;2;5;0;0;2;5830
6629;17;66,8;334;0;2;2;5;0;0;2;5831
6975;17;66,8;334;0;1;2;5;2;0;0;5832
4580;17;66,83333333;401;0;1;2;6;1;0;1;5833
8558;17;67,27272727;740;0;1;4;11;0;0;4;5834
8177;17;67,44444444;607;0;2;4;9;2;0;2;5835
4618;17;67,77777778;610;0;3;3;9;2;0;1;5836
8270;17;68,28571429;478;0;1;3;7;0;0;3;5837
9081;17;68,4;342;0;2;2;5;0;0;2;5838
4127;17;68,5;274;0;1;1;4;0;0;1;5839
7918;17;68,88888889;620;0;2;3;9;1;0;2;5840
1110;17;69;345;0;1;2;5;1;0;1;5841
6731;17;69;759;0;3;4;11;2;0;2;5842
3536;17;69,2;346;0;1;2;5;1;0;1;5843
727;17;69,3;693;0;1;4;10;1;0;3;5844
4025;17;69,3;693;0;2;3;10;2;0;1;5845
2672;17;69,375;555;0;2;3;8;1;0;2;5846
5860;17;69,42857143;486;0;1;2;7;2;0;0;5847
1994;17;69,5;417;0;1;2;6;2;0;0;5848
2205;17;69,6;696;0;1;4;10;0;0;4;5849
2459;17;69,77777778;628;0;2;3;9;2;0;1;5850
5807;17;69,8;349;0;1;2;5;0;0;2;5851
5028;17;69,83333333;419;0;1;3;6;2;0;1;5852
1157;17;70,6;706;0;1;3;10;0;0;3;5853
6831;17;70,6;353;0;1;2;5;1;0;1;5854
4692;17;70,66666667;636;0;2;3;9;1;0;2;5855
8022;17;70,7;707;0;2;3;10;1;0;2;5856
6329;17;70,90909091;780;0;2;4;11;2;0;2;5857
7078;17;71,2;356;0;1;2;5;0;0;2;5858
7469;17;71,2;712;0;2;3;10;0;0;3;5859
1062;17;71,28571429;499;0;1;2;7;1;0;1;5860
4244;17;71,28571429;499;0;2;3;7;2;0;1;5861
2114;17;71,3;713;0;2;4;10;2;0;2;5862
9455;17;71,4;357;0;2;2;5;1;0;1;5863
256;17;71,5;715;0;2;3;10;2;0;1;5864
5874;17;71,6;358;0;1;2;5;1;0;1;5865
4141;17;71,66666667;430;0;1;2;6;0;0;2;5866
3800;17;71,7;717;0;3;3;10;1;0;2;5867
7472;17;71,7;717;0;1;3;10;0;0;3;5868
5305;17;71,71428571;502;0;1;2;7;1;0;1;5869
1169;17;71,83333333;431;0;1;2;6;1;0;1;5870
2290;17;71,875;575;0;2;3;8;1;0;2;5871
3141;17;72;648;0;2;3;9;1;0;2;5872
9248;17;72;648;0;2;3;9;1;0;2;5873
6151;17;72,09090909;793;0;2;4;11;2;0;2;5874
3284;17;72,18181818;794;0;1;4;11;3;0;1;5875
1683;17;72,27272727;795;0;2;4;11;1;0;3;5876
1418;17;72,75;582;0;2;3;8;1;0;2;5877
8331;17;72,75;582;0;2;3;8;2;0;1;5878
7125;17;72,8;728;0;2;3;10;1;0;2;5879
650;17;72,88888889;656;0;2;3;9;0;0;3;5880
4767;17;72,88888889;656;0;2;3;9;2;0;1;5881
575;17;73,33333333;660;0;1;3;9;1;0;2;5882
6565;17;73,54545455;809;0;2;3;11;1;0;2;5883
6223;17;73,66666667;442;0;2;2;6;1;0;1;5884
4595;17;73,83333333;443;0;2;2;6;0;0;2;5885
5326;17;73,90909091;813;0;2;3;11;2;0;1;5886
5549;17;74;666;0;1;3;9;1;0;2;5887
6093;17;74;370;0;1;1;5;0;0;1;5888
9468;17;74;666;0;1;3;9;1;0;2;5889
1973;17;74,11111111;667;0;1;2;9;1;0;1;5890
2884;17;74,16666667;445;0;1;2;6;0;0;2;5891
7314;17;74,36363636;818;0;2;3;11;2;0;1;5892
3053;17;74,42857143;521;0;2;2;7;1;0;1;5893
8487;17;74,45454545;819;0;1;3;11;0;0;3;5894
3456;17;74,5;596;0;1;2;8;1;0;1;5895
3815;17;74,57142857;522;0;2;2;7;1;0;1;5896
4636;17;74,63636364;821;0;2;3;11;1;0;2;5897
6452;17;74,66666667;448;0;1;2;6;1;0;1;5898
2854;17;74,71428571;523;0;2;2;7;0;0;2;5899
6698;17;74,77777778;673;0;1;2;9;1;0;1;5900
9138;17;74,81818182;823;0;1;3;11;1;0;2;5901
237;17;74,875;599;0;2;3;8;1;0;2;5902
6082;17;74,875;599;0;2;2;8;0;0;2;5903
108;17;75;825;0;2;3;11;1;0;2;5904
950;17;75;300;0;1;1;4;1;0;0;5905
6034;17;75;750;0;1;3;10;1;0;2;5906
7232;17;75,1;751;0;1;3;10;0;0;3;5907
8255;17;75,45454545;830;0;1;3;11;1;0;2;5908
3294;17;75,5;755;0;2;2;10;1;0;1;5909
7223;17;75,5;453;0;1;2;6;1;0;1;5910
788;17;75,54545455;831;0;1;3;11;0;0;3;5911
216;17;75,6;378;0;1;2;5;1;0;1;5912
370;17;75,66666667;454;0;1;1;6;1;0;0;5913
7416;17;75,66666667;454;0;2;2;6;0;0;2;5914
1978;17;75,7;757;0;1;3;10;2;0;1;5915
4898;17;75,75;303;0;1;1;4;0;0;1;5916
5224;17;75,8;758;0;2;3;10;2;0;1;5917
627;17;76;760;0;1;2;10;2;0;0;5918
1705;17;76;532;0;1;2;7;1;0;1;5919
6120;17;76,125;609;0;1;2;8;0;0;2;5920
8071;17;76,55555556;689;0;2;2;9;1;0;1;5921
6046;17;76,57142857;536;0;1;2;7;1;0;1;5922
8901;17;76,57142857;536;0;1;2;7;0;0;2;5923
2758;17;76,72727273;844;0;2;3;11;1;0;2;5924
460;17;76,85714286;538;0;1;2;7;1;0;1;5925
521;17;76,875;615;0;1;2;8;0;0;2;5926
6944;17;77;616;0;2;2;8;0;0;2;5927
5211;17;77,16666667;463;0;1;1;6;0;0;1;5928
837;17;77,25;309;0;1;1;4;0;0;1;5929
6073;17;77,33333333;464;0;1;2;6;1;0;1;5930
2956;17;77,36363636;851;0;2;3;11;3;0;0;5931
2878;17;77,375;619;0;1;2;8;0;0;2;5932
3441;17;77,4;387;0;1;1;5;1;0;0;5933
8117;17;77,42857143;542;0;1;2;7;1;0;1;5934
314;17;77,5;310;0;1;1;4;1;0;0;5935
8078;17;77,5;310;0;1;1;4;1;0;0;5936
339;17;77,57142857;543;0;1;2;7;0;0;2;5937
1660;17;77,6;388;0;1;1;5;1;0;0;5938
5636;17;77,6;388;0;1;1;5;1;0;0;5939
9247;17;77,625;621;0;1;2;8;1;0;1;5940
5587;17;77,81818182;856;0;2;3;11;2;0;1;5941
2448;17;77,90909091;857;0;1;3;11;1;0;2;5942
1865;17;78;468;0;1;2;6;1;0;1;5943
8245;17;78,1;781;0;1;3;10;2;0;1;5944
4055;17;78,14285714;547;0;1;1;7;0;0;1;5945
4322;17;78,14285714;547;0;1;2;7;1;0;1;5946
1507;17;78,27272727;861;0;2;3;11;0;0;3;5947
2393;17;78,27272727;861;0;2;2;11;0;0;2;5948
4943;17;78,28571429;548;0;1;1;7;1;0;0;5949
7079;17;78,4;784;0;1;3;10;1;0;2;5950
660;17;78,5;314;0;1;1;4;1;0;0;5951
7045;17;78,6;393;0;1;1;5;1;0;0;5952
7944;17;78,63636364;865;0;2;2;11;2;0;0;5953
2783;17;78,66666667;472;0;1;1;6;0;0;1;5954
5713;17;78,71428571;551;0;1;2;7;1;0;1;5955
3853;17;78,8;394;0;1;1;5;1;0;0;5956
6355;17;78,8;394;0;1;1;5;1;0;0;5957
908;17;79;869;0;1;2;11;0;0;2;5958
1743;17;79;316;0;1;1;4;1;0;0;5959
